location_id,day_of_week,hour,mean_demand_kwh,mean_temp,mean_wind,mean_solar,mean_humidity
9q9p3yhbxx8t,2,4,13348.70321262136,13.416854262135923,9.419181329126214,1.4368932038834952,79.56009650485437
9q9p3yhbxx8t,2,5,13653.449017475728,12.816368747572815,9.30789116893204,0.0,81.70093433980583
9q9p3yhbxx8t,2,6,14507.015162135922,12.381902873786409,9.244134223300971,0.0,83.42879110679611
9q9p3yhbxx8t,2,7,15683.264788349514,12.131902747572815,9.205115658252428,0.0,84.12154381553397
9q9p3yhbxx8t,2,8,16792.261343689323,11.818795932038835,9.404781789320388,0.0,85.57113013592233
9q9p3yhbxx8t,2,9,17828.60860194175,11.56394155339806,9.320891393980583,0.0,86.72125521359223
9q9p3yhbxx8t,2,10,18495.170609708737,11.35471832815534,8.751113468932038,0.0,87.55963137864077
9q9p3yhbxx8t,2,11,18913.265239805827,11.108116339805823,8.889712981067962,0.0,88.35474016504855
9q9p3yhbxx8t,2,12,19030.890077669905,10.855689164077669,8.671307058737865,0.0,89.86845902912621
9q9p3yhbxx8t,2,13,19252.24735339806,10.75471832038835,8.441417166990291,0.02912621359223301,89.83403990291262
9q9p3yhbxx8t,2,14,19310.828563106796,10.785300806796116,8.50594706446602,12.970873786407767,89.18579043689321
9q9p3yhbxx8t,2,15,19240.519198058253,11.372193990291262,8.474949284174757,72.25242718446601,86.3493152330097
9q9p3yhbxx8t,2,16,18932.752177669903,12.90617474762136,8.83671990485437,193.05825242718447,79.71798963106797
9q9p3yhbxx8t,2,17,18238.78373786408,14.834330126213592,9.64748574660194,350.40776699029124,71.6818213592233
9q9p3yhbxx8t,2,18,17460.314609708737,16.595980786407768,10.318369400970875,499.22330097087377,64.43150293203884
9q9p3yhbxx8t,2,19,16838.276774757283,17.517339941747572,11.492650324271844,606.5145631067961,60.39438176699029
9q9p3yhbxx8t,2,20,16092.222441747572,18.51733987378641,12.558460288349515,680.1262135922331,57.04058213592233
9q9p3yhbxx8t,2,21,15329.957049514562,19.071709,13.542763834951456,700.6893203883495,55.01167254368932
9q9p3yhbxx8t,2,22,14557.101527184464,19.269767203883497,13.69209341553398,660.5533980582525,54.219957582524266
9q9p3yhbxx8t,2,23,14205.09605631068,18.913942009708737,13.795064146601943,561.5922330097087,55.67627365048544
9q9p3yhbxx8t,3,0,13841.643154368932,18.276563300970874,13.04254933300971,421.873786407767,59.25143902912622
9q9p3yhbxx8t,3,1,13673.641333980582,16.984330203883495,12.322754988349514,260.80582524271847,65.23842770873786
9q9p3yhbxx8t,3,2,13441.501572815534,15.439669980582524,11.24647005145631,121.52427184466019,72.52872677669903
9q9p3yhbxx8t,3,3,13377.496968932039,14.173650388349515,10.422534321359224,32.90291262135922,77.88330131067961
9q9p3yhbxx8t,3,4,13393.140824271844,13.359572718446604,9.863001494174757,1.4174757281553398,80.7859391553398
9q9p3yhbxx8t,3,5,13671.299630097086,12.822679466019418,9.650021193203884,0.0,82.57269480582524
9q9p3yhbxx8t,3,6,14460.748566019416,12.364427067961167,9.586311261941749,0.0,84.59748394174757
9q9p3yhbxx8t,3,7,15699.752100970874,12.13530082524272,9.639096452427184,0.0,85.25258450485437
9q9p3yhbxx8t,3,8,16730.16559029126,11.854718368932039,9.561868815339805,0.0,86.22119872815534
9q9p3yhbxx8t,3,9,17849.90582815534,11.570252281553397,9.735809438834952,0.0,87.29001027184466
9q9p3yhbxx8t,3,10,18509.483632038835,11.293067786407766,9.239559109708738,0.0,88.27841621359222
9q9p3yhbxx8t,3,11,18929.99127475728,11.106660058252427,9.14748566116505,0.0,88.53993134951457
9q9p3yhbxx8t,3,12,19146.317016504854,11.017339660194175,8.832165261165049,0.0,88.89115725242719
9q9p3yhbxx8t,3,13,19324.596673786407,10.787242592233008,8.63403991262136,0.02912621359223301,89.19032416504854
9q9p3yhbxx8t,3,14,19320.03945145631,10.816368786407766,8.585689225242719,12.485436893203884,88.70644716504854
9q9p3yhbxx8t,3,15,19275.823446601942,11.448407601941748,8.716505180582525,69.63106796116504,85.35869478640777
9q9p3yhbxx8t,3,16,19035.79116601942,12.82170867961165,9.38664730815534,183.7378640776699,79.4090642815534
9q9p3yhbxx8t,3,17,18300.85459708738,14.654718514563108,10.045397384466018,334.36893203883494,71.91389796116505
9q9p3yhbxx8t,3,18,17560.92806407767,16.43772827184466,10.601120917475727,491.54368932038835,64.38480040776699
9q9p3yhbxx8t,3,19,16942.578368932038,17.513456553398058,11.356466246601942,613.1262135922331,59.782443805825245
9q9p3yhbxx8t,3,20,16244.406140776699,18.531417563106796,12.148465962135923,684.3786407766991,56.56204924271845
9q9p3yhbxx8t,3,21,15422.090872815534,19.129961388349514,13.13297855339806,697.0,54.58381022330097
9q9p3yhbxx8t,3,22,14649.982765048544,19.27462160194175,13.203658765048543,648.0291262135922,54.33069219417476
9q9p3yhbxx8t,3,23,14292.82843592233,18.94937895145631,13.33234177475728,550.3980582524272,55.73670656310679
9q9p3yhbxx8t,4,0,13931.459747115385,18.25105793269231,11.763041431730768,411.47115384615387,59.21124782692308
9q9p3yhbxx8t,4,1,13779.484356730769,17.067404009615384,11.169430452884615,252.5,64.26067938461539
9q9p3yhbxx8t,4,2,13580.740563461539,15.548173105769232,10.279138397115386,117.92307692307692,71.05702639423076
9q9p3yhbxx8t,4,3,13463.020127884616,14.261634576923077,9.592952496153845,31.85576923076923,76.04954645192308
9q9p3yhbxx8t,4,4,13465.529228846153,13.427980651923077,9.584214367307693,1.3557692307692308,78.79006038461537
9q9p3yhbxx8t,4,5,13761.749831730769,12.814999856730768,9.522633485576923,0.0,80.98445389423077
9q9p3yhbxx8t,4,6,14564.09475673077,12.348172932692307,9.540026707692308,0.0,82.94923248076923
9q9p3yhbxx8t,4,7,15761.761283653846,12.106826798076924,9.33026749326923,0.0,83.28673067307692
9q9p3yhbxx8t,4,8,16707.065738461537,11.79144216346154,9.467519379807692,0.0,84.40173567307693
9q9p3yhbxx8t,4,9,17714.924875961537,11.525096086538461,9.65820019326923,0.0,85.41275288461537
9q9p3yhbxx8t,4,10,18303.918628846153,11.26836528076923,9.206990975,0.0,86.3175855
9q9p3yhbxx8t,4,11,18725.615635576924,11.042884500000001,9.362306620192308,0.0,86.8580750673077
9q9p3yhbxx8t,4,12,18893.61689230769,10.781826770192309,9.039984879807692,0.0,88.03620000000001
9q9p3yhbxx8t,4,13,19006.68100576923,10.683269077884615,8.746255695673078,0.038461538461538464,88.04205116346154
9q9p3yhbxx8t,4,14,18994.274476923078,10.739519126346153,9.159925125673077,12.76923076923077,87.21424734615385
9q9p3yhbxx8t,4,15,18868.0274625,11.424134529807692,9.401799956538461,71.125,83.8847953076923
9q9p3yhbxx8t,4,16,18568.395397115386,12.722211472115383,9.860194587307692,181.82692307692307,78.85140741346154
9q9p3yhbxx8t,4,17,17758.675696153845,14.545769346153845,10.175621398846154,332.78846153846155,71.83043085576922
9q9p3yhbxx8t,4,18,17036.136990384613,16.320769373076924,10.693014397884614,485.9807692307692,65.05991800000001
9q9p3yhbxx8t,4,19,16467.907967307692,17.49000025,11.572736380769232,595.6057692307693,60.50723425
9q9p3yhbxx8t,4,20,15800.073775961539,18.53038475,12.16804738269231,658.5384615384615,57.66495275480769
9q9p3yhbxx8t,4,21,15111.8707625,19.073173240384616,13.107871086538463,662.0769230769231,56.160930317307695
9q9p3yhbxx8t,4,22,14337.513145192306,19.240480932692307,13.52090085673077,631.9903846153846,55.73764896153846
9q9p3yhbxx8t,4,23,13954.282429807692,18.880384817307693,13.73505804326923,538.2692307692307,56.88795066346154
9q9p3yhbxx8t,5,0,13662.765657692307,18.313077125,12.71722996826923,410.125,59.644192249999996
9q9p3yhbxx8t,5,1,13508.000514423076,17.020769403846153,11.845141479807692,257.3942307692308,64.57126095192308
9q9p3yhbxx8t,5,2,13419.990810576923,15.562115442307693,10.84351330576923,120.91346153846153,70.59321922115384
9q9p3yhbxx8t,5,3,13359.85496923077,14.310192307692308,9.873697031538462,32.97115384615385,75.38564316346154
9q9p3yhbxx8t,5,4,13312.446825961537,13.392884567307693,9.615901957692309,1.3942307692307692,78.58798855769231
9q9p3yhbxx8t,5,5,13422.303101923077,12.797692192307693,9.465271591346154,0.0,80.58368769230768
9q9p3yhbxx8t,5,6,13736.162856730769,12.325096076923076,9.298778870192308,0.0,82.05636908653847
9q9p3yhbxx8t,5,7,14069.035966346155,12.147211490384617,9.140050499038463,0.0,82.44885308653846
9q9p3yhbxx8t,5,8,14642.454137499999,11.89673060576923,8.960113213461538,0.0,83.16354928846155
9q9p3yhbxx8t,5,9,15179.671570192308,11.618365259615386,8.676276819230768,0.0,84.27478784615384
9q9p3yhbxx8t,5,10,15524.209850000001,11.358749846153845,8.015752425961539,0.0,85.39754917307692
9q9p3yhbxx8t,5,11,15860.507186538462,11.134230596153847,8.236267131730768,0.0,86.31119219230769
9q9p3yhbxx8t,5,12,16144.557766346154,10.856826778846154,8.389869232692307,0.0,87.34330967307693
9q9p3yhbxx8t,5,13,16352.567635576923,10.74144219230769,7.988602925961539,0.038461538461538464,87.65401561538462
9q9p3yhbxx8t,5,14,16307.862525,10.84144220096154,8.170313600961538,13.60576923076923,86.91442936538462
9q9p3yhbxx8t,5,15,16339.31050673077,11.663557576923077,8.616760875961539,75.07692307692308,83.09645029807692
9q9p3yhbxx8t,5,16,16223.694722115384,13.20442306730769,9.092355792307693,191.93269230769232,76.55344750961538
9q9p3yhbxx8t,5,17,15902.528736538461,15.019327009615385,9.630967884615385,342.9807692307692,69.53199329807693
9q9p3yhbxx8t,5,18,15538.779783653845,16.704903932692307,10.465384660576923,489.9423076923077,62.94054007692308
9q9p3yhbxx8t,5,19,15209.418950000001,17.82653858653846,11.052935460576922,593.625,58.619750125
9q9p3yhbxx8t,5,20,14825.520772115386,18.786153932692308,11.889666847115384,656.7980769230769,55.85450473076923
9q9p3yhbxx8t,5,21,14502.299514423077,19.311153923076922,12.6506983,673.3557692307693,54.6703985
9q9p3yhbxx8t,5,22,14085.840438461539,19.410192490384613,13.214748767307693,630.3365384615385,54.65445758653846
9q9p3yhbxx8t,5,23,13802.056010576924,19.01740405769231,13.164633143269231,538.9134615384615,55.94173983653846
9q9p3yhbxx8t,6,0,13587.253689423076,18.50340880769231,12.391984985576924,405.5,58.27125676923077
9q9p3yhbxx8t,6,1,13461.807814423079,17.24331276923077,11.691875506730769,254.8846153846154,63.569295394230764
9q9p3yhbxx8t,6,2,13324.519428431371,15.75845100980392,10.782520705882353,120.95098039215686,69.66642821568627
9q9p3yhbxx8t,6,3,13287.411585576923,14.396677826923078,9.88349245673077,32.86538461538461,75.1896406826923
9q9p3yhbxx8t,6,4,13302.096549038462,13.484177826923077,9.349506895961538,1.4519230769230769,78.74265078846153
9q9p3yhbxx8t,6,5,13379.748728846153,12.945716317307692,9.150959607692307,0.0,80.3867616923077
9q9p3yhbxx8t,6,6,13628.518598076924,12.509177817307691,8.991700865384615,0.0,81.76487823076923
9q9p3yhbxx8t,6,7,13922.646412499998,12.207735432692308,8.956459466346153,0.0,82.97145984615385
9q9p3yhbxx8t,6,8,14363.097137499999,11.83465851923077,9.016349328846154,0.0,84.43262578846155
9q9p3yhbxx8t,6,9,14911.060078846154,11.600523903846154,9.080043822115384,0.0,85.37260404807692
9q9p3yhbxx8t,6,10,15274.360267307693,11.3365815875,8.681289277884614,0.0,86.23581932692308
9q9p3yhbxx8t,6,11,15599.201565384616,11.146196971153845,8.651889825961538,0.0,86.70202048076924
9q9p3yhbxx8t,6,12,15885.217157692308,10.915427740384615,8.716848224711539,0.0,87.84136672115385
9q9p3yhbxx8t,6,13,16147.043842307692,10.779370067307692,8.563820858461538,0.057692307692307696,88.34541188461539
9q9p3yhbxx8t,6,14,16169.887084615386,10.86590851923077,8.59110826,14.163461538461538,87.43485598076924
9q9p3yhbxx8t,6,15,16194.971418269231,11.596197038461538,8.628830091346154,77.74038461538461,83.7518119326923
9q9p3yhbxx8t,6,16,16109.415025961538,13.114466269230768,8.994595747884615,195.375,76.9436470576923
9q9p3yhbxx8t,6,17,15775.936078846154,14.989947153846154,9.583011083653846,352.36538461538464,69.43740086538462
9q9p3yhbxx8t,6,18,15515.640306730767,16.700043355769232,10.423144325961538,504.9423076923077,62.176699548076925
9q9p3yhbxx8t,6,19,15244.107581730768,17.781293451923077,11.393176810576923,616.625,58.39275035576923
9q9p3yhbxx8t,6,20,14953.576267307692,18.704851134615385,12.351680196153845,675.8365384615385,55.55914507692307
9q9p3yhbxx8t,6,21,14433.084597115385,19.25725493269231,13.331623393269231,683.8942307692307,53.72055421153846
9q9p3yhbxx8t,6,22,13988.384343269232,19.372158730769232,13.673589429807691,639.9423076923077,53.78864835576923
9q9p3yhbxx8t,6,23,13858.6979,19.053889634615384,13.940559717307691,553.375,54.61726678846154
9tbqhgzj9gwc,0,0,18280.566310679613,29.813266825242717,9.019621403883495,318.33009708737865,22.502164601941747
9tbqhgzj9gwc,0,1,17786.713106796116,28.937538485436892,9.5610245407767,155.3009708737864,24.88204798446602
9tbqhgzj9gwc,0,2,17794.849611650487,27.61520849514563,9.597856885436894,44.89320388349515,27.7573501592233
9tbqhgzj9gwc,0,3,17929.356116504852,26.08802408737864,9.62047042407767,2.825242718446602,31.036778070873787
9tbqhgzj9gwc,0,4,18233.10436893204,24.984140621359224,9.678913494174758,0.0,32.62179158834952
9tbqhgzj9gwc,0,5,19326.802330097085,23.79384943980583,9.397536560194174,0.0,35.17776925436893
9tbqhgzj9gwc,0,6,20031.56504854369,22.71472315631068,9.248287689902913,0.0,37.53136654854369
9tbqhgzj9gwc,0,7,20455.50650485437,21.93462605728155,8.955638780582523,0.0,38.54094674271845
9tbqhgzj9gwc,0,8,21452.450776699032,20.959868817475726,8.760344553398058,0.0,40.477982310679614
9tbqhgzj9gwc,0,9,22364.827378640777,20.143363905825243,8.335020466019417,0.0,41.83754394368932
9tbqhgzj9gwc,0,10,22871.70194174757,19.177830033980584,8.127791542718446,0.0,44.33388447281554
9tbqhgzj9gwc,0,11,22983.998349514564,18.42734452621359,8.122139058252428,0.0,46.24249162135922
9tbqhgzj9gwc,0,12,23233.006116504854,18.00210195145631,7.6920528114563105,0.0,47.74496629126214
9tbqhgzj9gwc,0,13,23403.11699029126,17.492878555339807,7.841517590291263,3.29126213592233,49.41442941747573
9tbqhgzj9gwc,0,14,23432.379708737863,17.948218367961164,8.429128241747573,50.0,49.05140862135922
9tbqhgzj9gwc,0,15,23348.11145631068,19.836567806796115,8.706030830097086,173.2233009708738,44.50406283495146
9tbqhgzj9gwc,0,16,23033.9972815534,22.416179534951457,8.71934810776699,353.6019417475728,37.63368637572815
9tbqhgzj9gwc,0,17,22355.97980582524,24.676859077669903,8.866202617475729,527.0776699029126,31.591644359223302
9tbqhgzj9gwc,0,18,21849.228252427187,26.565208553398058,8.821003044660195,673.2815533980582,27.475683871844662
9tbqhgzj9gwc,0,19,21509.84776699029,27.943363883495145,8.881731927864077,760.1456310679612,24.6627386815534
9tbqhgzj9gwc,0,20,21102.249611650484,29.03753859223301,9.503210260194175,787.4563106796116,22.683528534951456
9tbqhgzj9gwc,0,21,20567.308155339808,29.805499757281556,10.381125898058253,752.9611650485436,21.38873795145631
9tbqhgzj9gwc,0,22,20167.88941747573,30.211324990291264,10.205333252427184,648.9708737864078,20.57428995436893
9tbqhgzj9gwc,0,23,19335.91854368932,30.191422126213595,10.782149767961165,501.81553398058253,20.533693806796116
9tbqhgzj9gwc,1,0,18848.821456310678,29.66472308737864,9.942450773495146,327.0388349514563,22.266647693203883
9tbqhgzj9gwc,1,1,18674.34417475728,28.694820252427185,10.116957044660195,157.60194174757282,24.88964042524272
9tbqhgzj9gwc,1,2,18704.479514563107,27.346276514563108,10.148535603883495,45.83495145631068,27.73274796893204
9tbqhgzj9gwc,1,3,18644.73718446602,26.028315417475728,9.715723763106796,2.8737864077669903,29.90031445048544
9tbqhgzj9gwc,1,4,18736.86941747573,24.87297559223301,9.662316279611652,0.0,31.98326245145631
9tbqhgzj9gwc,1,5,19424.758058252428,23.68511146893204,9.747823450485436,0.0,34.34083302330097
9tbqhgzj9gwc,1,6,20363.68572815534,22.688509568932037,9.401494192038834,0.0,36.5582203854369
9tbqhgzj9gwc,1,7,20869.438058252428,21.71763578932039,9.029842418446602,0.0,38.8571902553398
9tbqhgzj9gwc,1,8,21875.3013592233,20.854529041747572,8.768068409708738,0.0,40.91798505825243
9tbqhgzj9gwc,1,9,22833.304757281556,19.84239310485437,8.559948806796116,0.0,43.287411708737864
9tbqhgzj9gwc,1,10,23328.857572815534,18.942393116504856,8.190482667961165,0.0,45.51515766990291
9tbqhgzj9gwc,1,11,23563.017475728153,18.158898067961164,8.013613212330098,0.0,47.66255118446602
9tbqhgzj9gwc,1,12,23750.437184466016,17.553558167961167,7.816070881553397,0.0,49.414859689320394
9tbqhgzj9gwc,1,13,23833.274951456307,16.997247447572814,7.939904656310679,3.3592233009708736,50.8625628446602
9tbqhgzj9gwc,1,14,23753.30213592233,17.492393096902912,8.280442060970874,50.53398058252427,50.062906470873784
9tbqhgzj9gwc,1,15,23696.005436893203,19.397247437873787,8.815276209514563,173.37864077669903,45.42924284951456
9tbqhgzj9gwc,1,16,23370.497378640775,21.99579109417476,9.293705333980583,357.6019417475728,38.88286736407767
9tbqhgzj9gwc,1,17,22610.14854368932,24.38511138446602,9.209462172815535,537.7281553398059,32.74525477669903
9tbqhgzj9gwc,1,18,22033.474854368935,26.292878514563107,9.06674294854369,680.4174757281553,28.552838178640776
9tbqhgzj9gwc,1,19,21676.537087378638,27.708897970873785,9.12050126184466,754.7184466019418,26.029338694174754
9tbqhgzj9gwc,1,20,21252.085145631067,28.85792694174757,9.292262519417475,791.504854368932,23.791182960194178
9tbqhgzj9gwc,1,21,20700.991067961168,29.66860660194175,9.889905699029127,752.8155339805825,21.7796688368932
9tbqhgzj9gwc,1,22,20235.260194174756,30.059868776699027,10.143389388058251,661.5728155339806,20.68175390097087
9tbqhgzj9gwc,1,23,19322.223203883495,30.126373436893203,10.182133990970875,509.07766990291265,20.359339896116506
9tbqhgzj9gwc,2,0,18745.124174757282,29.573460893203883,8.930405039320387,339.378640776699,22.091699652427184
9tbqhgzj9gwc,2,1,18622.586699029125,28.53753863106796,9.50347413592233,157.7378640776699,25.523893210679613
9tbqhgzj9gwc,2,2,18701.304466019417,27.295305566019415,9.551210680582525,45.0873786407767,27.59530107669903
9tbqhgzj9gwc,2,3,18697.865048543692,25.9326843592233,8.960791668737864,2.883495145631068,30.190057016504856
9tbqhgzj9gwc,2,4,18787.92281553398,24.604043611650486,9.196792997766991,0.0,33.273120063106795
9tbqhgzj9gwc,2,5,19473.41796116505,23.574917400970875,8.637287475728156,0.0,35.155809736893204
9tbqhgzj9gwc,2,6,20434.979902912622,22.59773287378641,8.45407570038835,0.0,37.13565268446602
9tbqhgzj9gwc,2,7,20916.789029126212,21.62443189805825,8.249590034951456,0.0,39.57109519417475
9tbqhgzj9gwc,2,8,21890.062718446603,20.701131001941746,8.391494408737865,0.0,41.63220005825242
9tbqhgzj9gwc,2,9,22877.250582524273,19.91083982038835,8.4926496592233,0.0,43.39373404854369
9tbqhgzj9gwc,2,10,23373.058155339808,19.07200482524272,8.17172069514563,0.0,45.544210252427185
9tbqhgzj9gwc,2,11,23615.860582524274,18.196276720388347,8.243031617184466,0.0,47.420632184466015
9tbqhgzj9gwc,2,12,23812.563883495146,17.6433639407767,8.004316437864079,0.0,49.14842287378641
9tbqhgzj9gwc,2,13,23915.176019417475,17.13559702932039,8.099287737864078,3.3300970873786406,50.70895174757282
9tbqhgzj9gwc,2,14,23950.691747572815,17.582198986407768,8.076785416213593,49.13592233009709,50.21547362135922
9tbqhgzj9gwc,2,15,23828.89883495146,19.550160124271844,8.410816337864077,172.54368932038835,45.66420563106796
9tbqhgzj9gwc,2,16,23245.800291262138,22.2977328776699,8.602860304854369,357.6796116504854,38.68463132038835
9tbqhgzj9gwc,2,17,22664.77504854369,24.81666490291262,8.578695440776698,537.4854368932039,32.18123763980583
9tbqhgzj9gwc,2,18,22164.05883495146,26.851130902912622,8.206944698058253,684.6796116504854,27.817670233009707
9tbqhgzj9gwc,2,19,21778.426796116506,28.382684291262137,8.00195261815534,772.0388349514564,25.119675029126213
9tbqhgzj9gwc,2,20,21336.86203883495,29.510354155339805,8.092796892718447,795.1067961165048,22.99642888737864
9tbqhgzj9gwc,2,21,20758.34203883495,30.297732825242722,8.642443632038834,753.7184466019418,21.41922191359223
9tbqhgzj9gwc,2,22,20307.007475728155,30.69579091262136,8.93466376699029,655.9417475728155,20.599344783495145
9tbqhgzj9gwc,2,23,19427.951844660194,30.76472304854369,9.63718496407767,513.2135922330098,20.401883517475728
9tbqhgzj9gwc,3,0,18859.58601941748,30.208412475728153,9.299883381553398,334.59223300970876,22.321951193203883
9tbqhgzj9gwc,3,1,18735.236213592234,29.162781417475728,9.865911199029126,156.15533980582524,25.222711687378638
9tbqhgzj9gwc,3,2,18822.74281553398,27.776859097087378,10.242653394174758,42.80582524271845,28.300072481553396
9tbqhgzj9gwc,3,3,18771.35233009709,26.419577495145628,9.689205473786409,2.7766990291262137,30.537070493203885
9tbqhgzj9gwc,3,4,18886.15291262136,25.196276563106796,9.70819962038835,0.0,32.527055933980584
9tbqhgzj9gwc,3,5,19490.63155339806,24.103558144660195,9.6020258,0.0,34.67037934563107
9tbqhgzj9gwc,3,6,20401.452427184468,22.958897953398058,9.502902678640776,0.0,37.010761387378636
9tbqhgzj9gwc,3,7,20806.539708737862,21.951616302912623,8.758228230097087,0.0,39.143308645631066
9tbqhgzj9gwc,3,8,21830.337378640776,20.760354424271846,8.049761342718446,0.0,41.88442609417476
9tbqhgzj9gwc,3,9,22738.323689320387,19.75647084368932,7.860572496893204,0.0,44.24999478640777
9tbqhgzj9gwc,3,10,23142.983980582525,18.911810614563105,8.19729943592233,0.0,46.362017699029124
