location,date,peak_demand,min_demand,avg_demand,avg_temp,avg_wind,avg_solar
"Austin, Texas, USA",2017-06-06,25858.92,19083.4206,22640.0325,25.029666791666667,15.652507041666667,272.3333333333333
"Austin, Texas, USA",2017-06-07,25949.78,18638.2991,22602.424166666668,25.87966675,7.373840516666667,284.9583333333333
"Austin, Texas, USA",2017-06-08,25795.24,19220.7808,22748.328375,26.12133366666667,8.709464008333333,319.625
"Austin, Texas, USA",2017-06-09,25414.181,19298.1389,22392.41083333333,25.685916875,12.264801983333333,211.66666666666666
"Austin, Texas, USA",2017-06-10,21416.88,18937.1608,20265.029958333333,25.515083458333333,13.335723008333334,250.0
"Austin, Texas, USA",2017-06-11,21265.2,18908.6808,20224.4225,27.017166916666667,16.018671104166668,299.9583333333333
"Austin, Texas, USA",2017-06-12,26142.179,19059.7606,22807.041708333334,27.579666833333334,10.8916570625,300.4583333333333
"Austin, Texas, USA",2017-06-13,26388.32,19321.74,23067.418291666665,28.04216691666667,14.809021333333334,266.2916666666667
"Austin, Texas, USA",2017-06-14,26402.758,19577.4803,23068.055833333332,28.975500291666666,20.202729083333335,244.125
"Austin, Texas, USA",2017-06-15,26302.56,19471.4005,23031.387416666665,29.58800008333333,17.669945833333333,305.1666666666667
"Austin, Texas, USA",2017-06-16,25826.18,19424.161,22773.742499999997,29.654666916666667,18.115510208333333,311.4583333333333
"Austin, Texas, USA",2017-06-17,21994.241,19091.8588,20774.335000000003,30.548416833333334,20.1866555,320.3333333333333
"Austin, Texas, USA",2017-06-18,21537.699,19181.3211,20471.9425,30.625500375,21.000635125,317.4166666666667
"Austin, Texas, USA",2017-06-19,25932.439,19291.5588,22803.10666666667,28.583833499999997,11.333869375,160.79166666666666
"Austin, Texas, USA",2017-06-20,26089.282,19404.4808,22916.452458333337,29.315083541666667,12.045101604166668,276.7083333333333
"Austin, Texas, USA",2017-06-21,26086.541,19258.181,22923.983416666666,29.494250166666664,14.054918362499999,325.5833333333333
"Austin, Texas, USA",2017-06-22,26117.76,19313.0791,22925.077458333337,28.998416833333334,11.350273466666666,262.875
"Austin, Texas, USA",2017-06-23,26089.221,19526.8986,22954.315041666665,31.421333583333332,15.4986384375,311.3333333333333
"Austin, Texas, USA",2017-06-24,22677.9005,19454.0388,20740.498333333333,27.233833541666666,12.336155762499999,93.04166666666667
"Austin, Texas, USA",2017-06-25,21253.401,18939.8008,20184.311666666665,26.185916791666667,11.4360970125,212.16666666666666
"Austin, Texas, USA",2017-06-26,26069.28,19041.9011,22693.16916666667,25.198416958333336,8.580236991666666,206.91666666666666
"Austin, Texas, USA",2017-06-27,26027.68,19277.1011,22766.81583333333,25.077583583333332,8.065193375,177.41666666666666
"Austin, Texas, USA",2017-06-28,26106.6,19126.021,22797.780875,25.446333416666665,8.415317033333332,217.54166666666666
"Austin, Texas, USA",2017-06-29,26223.6,19260.2605,22920.558333333334,27.710916958333332,11.297997700000002,240.20833333333334
"Austin, Texas, USA",2017-06-30,26306.46,19490.1608,22972.979124999998,29.558833625000002,21.115044041666668,292.8333333333333
"Austin, Texas, USA",2017-07-01,21535.621,19288.801,20535.49,29.042166750000003,15.884488637499999,266.2916666666667
"Austin, Texas, USA",2017-07-02,21191.32,19107.9408,20230.943333333333,29.083833541666667,15.459949291666668,267.8333333333333
"Austin, Texas, USA",2017-07-03,24426.459,19187.2791,21918.605,29.738000291666665,17.964021625,312.8333333333333
"Austin, Texas, USA",2017-07-04,20924.34,19144.801,20310.131624999998,30.100500166666667,18.578617625,287.5416666666667
"Austin, Texas, USA",2017-07-05,26052.82,19126.9789,22796.725041666665,30.058833583333335,14.189014875,307.375
"Austin, Texas, USA",2017-07-06,26190.119,19687.261,23051.861625,29.465083500000002,10.1193725125,262.0
"Austin, Texas, USA",2017-07-07,25265.739,19475.8012,22419.308374999997,28.975500125,6.150851941666667,273.7916666666667
"Austin, Texas, USA",2017-07-08,23601.5808,18873.6991,20413.385749999998,30.010916958333336,9.50088415,304.1666666666667
"Austin, Texas, USA",2017-07-09,22857.3591,18474.921,20013.346708333334,30.43383366666667,10.077897066666667,283.0416666666667
"Austin, Texas, USA",2017-07-10,26134.78,18758.1013,22827.143291666667,30.398417041666665,11.754255304166668,302.375
"Austin, Texas, USA",2017-07-11,26267.9,19328.0008,23037.46754166667,30.373417,14.883994791666666,290.0833333333333
"Austin, Texas, USA",2017-07-12,26682.44,19400.7388,23013.216666666664,30.288000375,15.4815428125,245.375
"Austin, Texas, USA",2017-07-13,27019.9,18975.0988,23111.634958333336,30.10258370833333,11.257242070833334,246.5
"Austin, Texas, USA",2017-07-14,26059.778,19520.9207,22980.701666666664,30.673416875,8.6540429125,289.25
"Austin, Texas, USA",2017-07-15,22206.861,19377.8608,20927.236666666668,30.81300029166667,8.755809204166667,257.3333333333333
"Austin, Texas, USA",2017-07-16,24616.099,19080.119,20708.067541666667,27.777583583333335,9.110067970833333,280.0
"Austin, Texas, USA",2017-07-17,26186.401,19238.419,22823.284166666665,28.123416958333333,7.054335695833333,242.20833333333334
"Austin, Texas, USA",2017-07-18,26229.82,19388.279,23049.663291666668,28.108833625,7.9994598833333335,267.4166666666667
"Austin, Texas, USA",2017-07-19,27546.58,19599.3191,23288.370874999997,29.896333791666667,10.400185916666667,290.75
"Austin, Texas, USA",2017-07-20,26481.64,19531.8588,23321.453291666665,30.871333375000003,10.4247626,305.9583333333333
"Austin, Texas, USA",2017-07-21,26028.919,19556.9793,23063.040041666667,31.592166958333333,12.584891920833334,301.875
"Austin, Texas, USA",2017-07-22,22072.28,19474.0008,20946.025791666667,31.821333624999998,14.768073041666668,281.2083333333333
"Austin, Texas, USA",2017-07-23,22221.719,19606.7008,20881.431708333334,31.619250291666663,14.336449987499998,272.5833333333333
"Austin, Texas, USA",2017-07-24,26180.1,19433.6808,22968.068333333333,30.944250291666666,12.970878154166668,256.5416666666667
"Austin, Texas, USA",2017-07-25,26587.44,19573.9788,23289.628291666668,29.783833541666667,15.277951583333333,268.3333333333333
"Austin, Texas, USA",2017-07-26,26710.44,19738.0193,23307.645,30.796333666666666,15.964884458333332,302.2916666666667
"Austin, Texas, USA",2017-07-27,26485.359,19456.2393,23231.764208333334,31.094250125000002,15.327409354166667,304.5
"Austin, Texas, USA",2017-07-28,26137.121,19718.2591,22931.833333333332,31.90258354166667,14.507234770833334,317.6666666666667
"Austin, Texas, USA",2017-07-29,22383.821,19395.8991,21054.554125,33.019250166666666,11.9442077625,296.625
"Austin, Texas, USA",2017-07-30,22203.741,19411.2407,20814.370833333334,32.88175016666667,9.944227341666666,254.29166666666666
"Austin, Texas, USA",2017-07-31,25809.96,19466.5803,22756.813333333335,31.146333458333334,12.120490316666666,287.0416666666667
"Austin, Texas, USA",2017-08-01,25951.719,19390.4812,22949.997499999998,30.556750416666663,8.402577329166666,275.3333333333333
"Austin, Texas, USA",2017-08-02,27612.22,19540.6808,22873.590833333335,28.310917,8.536844229166666,142.29166666666666
"Austin, Texas, USA",2017-08-03,25692.661,19209.3611,22648.519208333335,25.638000208333334,6.8462132291666675,224.04166666666666
"Austin, Texas, USA",2017-08-04,25588.28,19230.7591,22533.264166666664,28.127583583333333,5.837179479166667,267.0833333333333
"Austin, Texas, USA",2017-08-05,22061.001,19121.961,20716.475000000002,29.604666875000003,11.60208315,244.58333333333334
"Austin, Texas, USA",2017-08-06,21508.619,19144.221,20374.364166666666,28.9213335,17.607403625,176.70833333333334
"Austin, Texas, USA",2017-08-07,25360.001,19188.6395,22400.52666666667,27.269250166666666,11.082222861666667,76.70833333333333
"Austin, Texas, USA",2017-08-08,66200.581,7054.28,24101.24517391304,27.00647839130435,10.001985708695653,259.0869565217391
"Austin, Texas, USA",2017-08-09,26566.8811,19000.6611,22720.64833333333,27.775500124999997,9.1221794125,237.58333333333334
"Austin, Texas, USA",2017-08-10,26112.18,19263.9408,22833.05916666667,29.279667125,8.398534937500001,274.0
"Austin, Texas, USA",2017-08-11,25689.741,18809.861,22455.39004166667,29.70050004166667,10.616920570833333,290.9166666666667
"Austin, Texas, USA",2017-08-12,21836.081,19247.0191,20719.775833333333,31.51091716666667,12.639533820833334,287.4166666666667
"Austin, Texas, USA",2017-08-13,21395.521,19097.059,20371.9375,31.823416875000003,16.893320041666666,298.25
"Austin, Texas, USA",2017-08-14,25464.38,19269.8408,22515.244166666667,31.560916958333333,19.363770833333334,295.9583333333333
"Austin, Texas, USA",2017-08-15,25699.579,19321.0188,22621.646624999998,31.32133383333333,19.817012520833334,284.2916666666667
"Austin, Texas, USA",2017-08-16,25743.241,19284.8008,22727.771666666667,31.41508358333333,21.367336708333337,266.9166666666667
"Austin, Texas, USA",2017-08-17,26086.58,19618.4408,22990.11175,31.6130005,18.007916375,256.25
"Austin, Texas, USA",2017-08-18,25978.641,18819.2591,22799.515833333335,31.702583750000002,12.113795741666666,280.4583333333333
"Austin, Texas, USA",2017-08-19,22697.22,19394.1391,21193.662416666666,32.173417125,11.869613450000001,297.0
"Austin, Texas, USA",2017-08-20,21357.978,19221.2,20395.0575,32.24008345833334,13.606542104166666,285.6666666666667
"Austin, Texas, USA",2017-08-21,26147.38,19349.6001,22825.415041666667,31.750500416666668,12.263903175000001,264.6666666666667
"Austin, Texas, USA",2017-08-22,26337.76,19533.5401,23133.915041666667,31.265084,10.484794658333334,269.7083333333333
"Austin, Texas, USA",2017-08-23,26621.1,19561.6401,23216.681666666667,31.602583499999998,8.573255454166667,246.375
"Austin, Texas, USA",2017-08-24,26454.959,19504.239,23075.9075,28.044250208333334,11.69441905,176.16666666666666
"Austin, Texas, USA",2017-08-25,26299.4,19270.9808,22837.515791666665,26.542166833333336,14.817235741666666,119.70833333333333
"Austin, Texas, USA",2017-08-26,21870.981,19230.3811,20838.31925,23.998416791666667,33.92635466666666,47.375
"Austin, Texas, USA",2017-08-27,21665.459,19291.821,20589.167416666667,23.340083458333336,39.75817204166667,31.208333333333332
"Austin, Texas, USA",2017-08-28,26360.261,19141.3593,22867.477541666667,22.273416875,31.05313275,124.125
"Austin, Texas, USA",2017-08-29,26806.218,19185.2211,22633.814958333332,24.938000125000002,24.941814625000003,242.875
"Austin, Texas, USA",2017-08-30,26282.14,18181.4211,22497.738375,25.988000083333333,16.454477208333333,271.25
"Austin, Texas, USA",2017-08-31,26278.76,18228.9191,22658.818333333333,25.41508345833333,9.221930925,253.45833333333334
"Austin, Texas, USA",2017-09-01,26064.14,18290.9208,22348.057416666667,25.858833583333332,5.687489254166667,248.70833333333334
"Austin, Texas, USA",2017-09-02,23113.901,18552.901,20973.470041666667,26.050500208333332,6.891693416666667,270.8333333333333
"Austin, Texas, USA",2017-09-03,21543.301,18165.0608,19844.071666666667,26.388000166666668,7.3755377375,256.8333333333333
"Austin, Texas, USA",2017-09-04,21163.501,18103.6208,19962.543374999997,26.025500166666664,6.004092708333334,277.625
"Austin, Texas, USA",2017-09-05,26547.54,18296.2013,22753.134958333336,26.846333375,6.259719208333333,258.8333333333333
"Austin, Texas, USA",2017-09-06,247495.639,18014.6593,32203.774208333332,25.3275835,16.953563120833333,281.375
"Austin, Texas, USA",2017-09-07,27256.721,18934.7812,23445.985833333336,21.502583541666667,9.007923825,290.1666666666667
"Austin, Texas, USA",2017-09-08,27373.781,18953.8393,23533.914166666666,21.146333333333335,7.6645272958333335,275.9166666666667
"Austin, Texas, USA",2017-09-09,24547.041,19147.561,22016.21079166667,22.708833541666667,10.040973183333334,283.9583333333333
"Austin, Texas, USA",2017-09-10,23536.879,19790.761,21757.696666666667,22.85258345833333,11.083730029166666,280.0833333333333
"Austin, Texas, USA",2017-09-11,27522.26,19284.061,23735.240083333334,22.902583458333336,10.336392804166666,266.9583333333333
"Austin, Texas, USA",2017-09-12,27712.58,19263.5613,24035.33575,23.179666916666665,7.643993300000001,283.25
"Austin, Texas, USA",2017-09-13,27772.401,19434.301,24108.26504166667,24.84008354166667,7.419322229166666,257.8333333333333
"Austin, Texas, USA",2017-09-14,28198.381,19679.6613,24382.628291666668,26.65050020833333,13.8906420625,260.125
"Austin, Texas, USA",2017-09-15,27426.799,19429.0991,23613.14004166667,26.79425025,15.754923791666668,243.16666666666666
"Austin, Texas, USA",2017-09-16,23619.459,19507.9815,21735.655875,27.517167083333334,12.6171625625,216.79166666666666
"Austin, Texas, USA",2017-09-17,23581.9,19817.5815,21771.176583333334,27.492166875,9.472280729166666,229.20833333333334
"Austin, Texas, USA",2017-09-18,27563.84,19339.9795,23839.581708333335,26.740083458333334,8.1296465125,174.625
"Austin, Texas, USA",2017-09-19,27797.28,19249.4993,24036.21416666667,28.0838335,15.03617325,207.66666666666666
"Austin, Texas, USA",2017-09-20,28158.222,19324.4391,24103.658375,28.475500291666666,18.074976833333334,233.29166666666666
"Austin, Texas, USA",2017-09-21,29930.32,19416.2008,24473.85170833333,28.060916958333333,15.805489916666666,193.75
"Austin, Texas, USA",2017-09-22,28275.339,19794.3193,24250.599166666667,26.579666916666667,14.237306958333335,169.20833333333334
"Austin, Texas, USA",2017-09-23,22943.441,19249.4191,21323.579166666666,26.458833499999997,10.43973285,209.04166666666666
"Austin, Texas, USA",2017-09-24,22830.96,19199.2788,21126.699125,26.373416833333334,11.326498125,188.33333333333334
"Austin, Texas, USA",2017-09-25,27689.86,19144.3411,23715.015,26.15050033333333,11.460934825,161.875
"Austin, Texas, USA",2017-09-26,27328.66,19353.2213,23530.425041666665,24.850500125,9.2605569,64.08333333333333
"Austin, Texas, USA",2017-09-27,27701.28,18918.7991,23921.456625000003,24.092166916666667,7.786471166666666,61.0
"Austin, Texas, USA",2017-09-28,29562.219,18936.3393,23870.2225,24.19425025,13.172798595833333,83.79166666666667
"Austin, Texas, USA",2017-09-29,26910.239,19211.3993,23156.377583333335,22.413000125,13.402700099999999,32.625
"Austin, Texas, USA",2017-09-30,22010.879,18643.4012,20606.88908333333,22.788000291666666,13.5059105625,228.75
"Austin, Texas, USA",2017-10-01,22898.281,18759.0593,20918.710000000003,22.577583666666666,6.102893129166667,239.08333333333334
"Austin, Texas, USA",2017-10-02,27606.2,18974.621,22989.252541666665,24.713000374999996,8.460690158333334,186.25
"Austin, Texas, USA",2017-10-03,32156.1808,18461.1788,24303.846666666665,25.544250166666668,11.632643,123.83333333333333
"Austin, Texas, USA",2017-10-04,27802.78,19170.4988,23769.214958333334,25.383833375,13.002939270833332,175.41666666666666
"Austin, Texas, USA",2017-10-05,27566.4,18897.1791,23803.66916666667,25.173417,6.550978700000001,145.5
"Austin, Texas, USA",2017-10-06,27237.98,18896.4993,23274.590833333335,24.542166833333336,7.304176295833333,174.41666666666666
"Austin, Texas, USA",2017-10-07,24271.941,18942.4595,21692.669166666667,24.57133345833333,8.538560791666667,159.625
"Austin, Texas, USA",2017-10-08,24540.8408,19333.959,21229.247458333335,25.294250125,5.643152395833333,221.70833333333334
"Austin, Texas, USA",2017-10-09,27193.86,18825.2208,23572.169208333333,26.690083541666667,13.631486291666667,217.04166666666666
"Austin, Texas, USA",2017-10-10,26362.8,18831.0188,23170.674958333333,21.238000166666666,18.659401616666667,142.0
"Austin, Texas, USA",2017-10-11,26639.601,18211.501,23074.838333333333,19.046333541666666,13.702860791666666,211.54166666666666
"Austin, Texas, USA",2017-10-12,27179.78,18597.1793,23352.786666666667,21.992166875,4.787912820833333,222.875
"Austin, Texas, USA",2017-10-13,26962.96,18982.8612,23083.52,24.94425025,8.696650954166666,181.04166666666666
"Austin, Texas, USA",2017-10-14,22558.08,18868.159,20868.366666666665,25.663000208333333,9.561720962499999,156.125
"Austin, Texas, USA",2017-10-15,22308.459,18856.541,20709.267583333334,24.60466691666667,16.5494056625,152.5
"Austin, Texas, USA",2017-10-16,26479.459,18398.7212,22773.974958333332,19.163000166666667,20.533182791666665,236.25
"Austin, Texas, USA",2017-10-17,26874.32,18362.0195,23085.918333333335,16.708833291666668,6.213037324999999,233.29166666666666
"Austin, Texas, USA",2017-10-18,27065.02,18465.7013,23139.152458333334,17.89216658333333,7.8589080749999995,230.16666666666666
"Austin, Texas, USA",2017-10-19,27345.14,18606.9191,23368.665875000002,19.883833541666665,7.91107805,165.70833333333334
"Austin, Texas, USA",2017-10-20,26835.939,18773.3193,23092.529125,22.340083625000002,9.1309833375,84.79166666666667
"Austin, Texas, USA",2017-10-21,24442.961,19348.2204,21858.9375,24.871333375000003,14.742739616666666,146.91666666666666
"Austin, Texas, USA",2017-10-22,22408.962,19899.0806,21127.095833333333,22.138000125,19.018744070833332,194.75
"Austin, Texas, USA",2017-10-23,26445.161,18629.9188,22910.761625,17.667166625,7.972646533333333,216.79166666666666
"Austin, Texas, USA",2017-10-24,26637.381,18555.9996,23134.950875,19.060916958333333,14.496408566666666,216.95833333333334
"Austin, Texas, USA",2017-10-25,26510.12,18504.3395,22994.160791666665,16.61508325,9.593100241666667,218.41666666666666
"Austin, Texas, USA",2017-10-26,26568.82,18453.3196,23063.744166666667,19.1150835,17.388228104166668,214.29166666666666
"Austin, Texas, USA",2017-10-27,26172.998,18585.6813,22735.154125,16.808833291666666,22.251626345833333,180.29166666666666
"Austin, Texas, USA",2017-10-28,21375.821,18284.6412,20129.7575,10.648416416666667,17.2608875,210.875
"Austin, Texas, USA",2017-10-29,22109.781,18313.4012,20262.246708333332,12.456749958333333,9.471379204166666,211.70833333333334
"Austin, Texas, USA",2017-10-30,26097.541,18315.2193,22622.848291666665,16.194249916666667,14.042436229166666,206.0
"Austin, Texas, USA",2017-10-31,26459.099,18286.4996,22618.513333333332,15.446332833333335,13.104521558333333,57.458333333333336
"Austin, Texas, USA",2017-11-01,26540.881,18415.3995,22967.657583333334,17.146333291666668,10.165789141666666,186.91666666666666
"Austin, Texas, USA",2017-11-02,26637.179,18483.1408,23131.928291666667,22.935916833333334,16.502784229166668,132.16666666666666
"Austin, Texas, USA",2017-11-03,26737.221,18714.0591,22830.581708333335,24.479666958333336,10.565804787500001,136.54166666666666
"Austin, Texas, USA",2017-11-04,22184.781,18699.7593,20585.946583333334,24.652583458333336,13.673602920833334,85.91666666666667
"Austin, Texas, USA",2017-11-05,22947.721,18554.8995,20898.969241666666,24.28175020833333,15.933706083333334,103.08333333333333
"Austin, Texas, USA",2017-11-06,27299.12,18902.919,23374.814166666667,24.027583583333335,14.908246458333332,134.33333333333334
"Austin, Texas, USA",2017-11-07,27721.9,18932.041,23842.25333333333,22.919250291666668,10.1853651625,107.04166666666667
"Austin, Texas, USA",2017-11-08,27301.721,18618.1396,23461.413291666668,13.129666375,20.75900091666667,49.458333333333336
"Austin, Texas, USA",2017-11-09,27208.519,18750.6597,23509.477499999997,10.621333,15.812921229166667,116.04166666666667
"Austin, Texas, USA",2017-11-10,27357.501,18875.1612,23463.007499999996,12.102582833333335,6.520511416666667,47.5
"Austin, Texas, USA",2017-11-11,23991.541,18988.041,21616.83916666667,16.012999708333332,5.618097170833334,30.5
"Austin, Texas, USA",2017-11-12,22974.079,19271.2813,21278.857500000002,20.379667,9.0893993375,54.25
"Austin, Texas, USA",2017-11-13,26793.999,18875.7393,23149.094166666666,19.554666916666665,8.111584770833334,64.875
"Austin, Texas, USA",2017-11-14,27624.198,18616.021,23686.249208333335,20.267166875,11.302454891666665,128.20833333333334
"Austin, Texas, USA",2017-11-15,28162.22,19023.601,23833.153291666666,21.331750208333332,14.196269445833332,55.041666666666664
"Austin, Texas, USA",2017-11-16,27628.899,18915.4395,23839.377500000002,21.244250208333334,4.923571075,87.54166666666667
"Austin, Texas, USA",2017-11-17,27430.74,19414.2808,23595.328333333335,22.54216679166667,19.105055333333333,103.875
"Austin, Texas, USA",2017-11-18,23357.501,19082.981,21283.675,22.40258366666667,23.128057416666667,152.08333333333334
"Austin, Texas, USA",2017-11-19,22991.18,19083.4214,20822.196625,13.621333083333333,15.744255558333334,164.875
"Austin, Texas, USA",2017-11-20,67937.361,7973.8589,24204.106130434782,12.699956434782608,8.259308117391305,180.8695652173913
"Austin, Texas, USA",2017-11-21,26095.62,18839.8793,22618.227458333335,15.773416416666665,11.3867424625,152.95833333333334
"Austin, Texas, USA",2017-11-22,23492.98,18441.0595,21408.685833333333,15.160916416666666,22.97140966666667,173.08333333333334
"Austin, Texas, USA",2017-11-23,20281.402,18830.8596,19362.885083333334,10.648416583333333,5.902285229166666,173.75
"Austin, Texas, USA",2017-11-24,100748.9602,13361.9598,24839.56464705882,14.18358811764706,12.018562282352942,211.76470588235293
"Austin, Texas, USA",2017-11-25,78498.0,78498.0,78498.0,16.713001,10.239453,0.0
"Austin, Texas, USA",2017-11-26,78498.0,20.0,39259.0,19.988,8.63411425,260.5
"Austin, Texas, USA",2017-11-27,127001.0,21672.16,36631.40923076923,18.528384538461538,12.86863323846154,210.46153846153845
"Austin, Texas, USA",2017-11-28,41257.621,10980.079,23082.82079166667,18.18383325,15.288406208333333,161.66666666666666
"Austin, Texas, USA",2017-11-29,27116.201,18696.0397,23365.985875,17.71299995833333,10.621378012500001,162.375
"Austin, Texas, USA",2017-11-30,27126.759,18817.1193,23488.524166666666,16.444250041666667,4.619436483333334,150.5
"Austin, Texas, USA",2017-12-01,26595.36,18695.8595,22969.037458333332,16.2671665,6.710721137499999,143.0
"Austin, Texas, USA",2017-12-02,22980.921,18593.3793,20951.527541666666,17.621333291666666,9.277166729166668,149.95833333333334
"Austin, Texas, USA",2017-12-03,22219.299,18655.4796,20572.100791666668,17.942166833333335,7.4440673166666675,34.041666666666664
"Austin, Texas, USA",2017-12-04,26495.379,18733.5793,23136.123333333333,21.01091675,15.955728591666668,95.29166666666667
"Austin, Texas, USA",2017-12-05,26833.558,18537.719,23491.033375,17.258833125,17.893263095833333,59.083333333333336
"Austin, Texas, USA",2017-12-06,26849.902,18935.5595,23406.473375,7.817166458333333,17.9703808125,22.5
"Austin, Texas, USA",2017-12-07,32392.359,14134.8,23415.835363636364,6.551636363636363,14.476108386363636,35.18181818181818
"Austin, Texas, USA",2017-12-08,87380.0,22038.18,30351.478272727272,6.140272545454545,5.751492563636364,359.8181818181818
"Austin, Texas, USA",2017-12-09,23196.382,19265.4796,21519.915,8.056749875,13.614687241666667,161.33333333333334
"Austin, Texas, USA",2017-12-10,22301.6,19042.2615,20933.419958333336,9.760916583333334,7.735542424999999,164.875
"Austin, Texas, USA",2017-12-11,26388.541,19125.6415,23159.806666666667,11.862999916666666,10.250558391666667,157.41666666666666
"Austin, Texas, USA",2017-12-12,26328.899,18598.3195,22892.245833333334,12.971332875,16.535432958333335,163.5
"Austin, Texas, USA",2017-12-13,26379.979,18827.3193,23143.04745833333,8.735916541666667,11.195310091666668,144.625
"Austin, Texas, USA",2017-12-14,25880.379,19027.0215,22950.82254166667,11.508833041666668,10.052195970833333,113.70833333333333
"Austin, Texas, USA",2017-12-15,25729.461,19023.2595,22970.196666666667,11.573416416666667,15.659001841666667,140.625
"Austin, Texas, USA",2017-12-16,23000.26,19105.5415,21501.169125,8.071333125,7.826209295833333,17.416666666666668
"Austin, Texas, USA",2017-12-17,22097.501,19408.5396,20965.391666666666,9.304666625000001,5.957802420833333,124.95833333333333
"Austin, Texas, USA",2017-12-18,25950.259,19187.2615,22871.877500000002,11.052582791666666,4.557994525,22.916666666666668
"Austin, Texas, USA",2017-12-19,25271.901,18927.2612,22462.829208333333,15.98799975,7.838056441666667,24.25
"Austin, Texas, USA",2017-12-20,24414.101,18715.5795,21630.880791666666,16.292166541666667,12.432063016666667,158.08333333333334
"Austin, Texas, USA",2017-12-21,22582.46,18029.1195,20288.565,16.090083166666666,13.359160729166668,148.29166666666666
"Austin, Texas, USA",2017-12-22,19370.501,17424.6593,18627.325875,19.04841683333333,16.570397208333333,46.458333333333336
"Austin, Texas, USA",2017-12-23,18998.3995,17955.3814,18501.445791666665,7.173416499999999,14.456717929166667,154.45833333333334
"Austin, Texas, USA",2017-12-24,18654.159,17748.701,18164.66254166667,8.694249874999999,12.937252141666667,149.95833333333334
"Austin, Texas, USA",2017-12-25,18786.8795,17893.659,18308.133375,5.265083208333333,12.568512333333333,153.33333333333334
"Austin, Texas, USA",2017-12-26,19187.66,17822.4195,18521.269125000003,9.517166375,10.9576908,22.208333333333332
"Austin, Texas, USA",2017-12-27,22872.119,18147.1198,19060.665833333333,5.002583333333333,21.368443291666665,18.208333333333332
"Austin, Texas, USA",2017-12-28,19499.14,18478.6195,19144.375083333332,4.438,10.794506320833333,45.583333333333336
"Austin, Texas, USA",2017-12-29,20201.659,18454.8793,19380.102416666665,6.854666625,8.0925294625,48.375
"Austin, Texas, USA",2017-12-30,18777.94,18151.8998,18480.8725,11.206749666666667,8.4769489,53.083333333333336
"Austin, Texas, USA",2017-12-31,19939.86,18061.8995,19052.578333333335,7.35883325,18.2951489375,60.5
"Cardiff, UK",2016-01-08,7201.2706,2078.2616,4160.291720833334,6.065999995833334,14.945522520833334,32.625
"Cardiff, UK",2016-01-09,3449.3718,1937.4198,2515.2620041666664,6.9993334208333335,21.133478166666666,12.583333333333334
"Cardiff, UK",2016-01-10,3449.2395,1996.0745,2522.3921,5.0847500625,20.98574239583333,36.541666666666664
"Cardiff, UK",2016-01-11,7974.1731,2172.1661,4528.5129625,4.5514167125,11.814419791666666,25.458333333333332
"Cardiff, UK",2016-01-12,7804.4785,2320.1195,4693.394691666666,4.757666725,30.929143416666665,42.0
"Cardiff, UK",2016-01-13,8159.6105,2301.1815,4751.436916666667,4.213916745833333,19.081356791666668,34.166666666666664
"Cardiff, UK",2016-01-14,8224.4575,2345.5615000000003,4739.413875,3.1951667416666667,21.583286291666667,52.833333333333336
"Cardiff, UK",2016-01-15,7622.6353,2334.1713,4458.562929166666,2.628500025,20.169475416666668,50.333333333333336
"Cardiff, UK",2016-01-16,3908.7475,2109.5595,2748.8831583333335,2.6701667104166664,7.926596095833333,37.5
"Cardiff, UK",2016-01-17,3350.0693,2117.2143,2507.4144499999998,5.105583366666667,11.659520641666667,17.666666666666668
"Cardiff, UK",2016-01-18,8918.2603,2321.2663,4887.0963833333335,4.188916716666667,19.72908064583333,13.916666666666666
"Cardiff, UK",2016-01-19,7820.291,2263.627,4601.413483333333,-0.3069166708333333,6.497749170833334,48.291666666666664
"Cardiff, UK",2016-01-20,5958.0479000000005,1741.7989,3609.693775,-1.1464999620833332,9.853657825,57.625
"Cardiff, UK",2016-01-21,8761.6775,2194.8849,4981.71745,4.7993333583333335,18.499600083333334,13.458333333333334
"Cardiff, UK",2016-01-22,7687.7605,2260.5155,4454.0665,8.878499720833334,24.7740665,34.5
"Cardiff, UK",2016-01-23,3331.8882,1748.4442,2333.273975,8.640999720833333,18.938207833333333,36.708333333333336
"Cardiff, UK",2016-01-24,3277.5021,1919.7684,2341.3982375,11.1222495,18.767499354166667,20.75
"Cardiff, UK",2016-01-25,7696.6665,2134.5595,4466.348191666667,9.757666220833334,23.452360583333334,25.208333333333332
"Cardiff, UK",2016-01-26,7925.2315,2231.0925,4716.951375,9.390999679166667,32.66353329166667,6.0
"Cardiff, UK",2016-01-27,7669.9651,2226.4221,4587.002545833334,9.840999625,30.602840416666666,20.958333333333332
"Cardiff, UK",2016-01-28,7314.9261,2214.5021,4516.818141666667,6.984749816666667,25.42872033333333,50.416666666666664
"Cardiff, UK",2016-01-29,8038.1935,2226.0065,4488.4420666666665,9.85766625,36.848526916666664,21.541666666666668
"Cardiff, UK",2016-01-30,3444.0614,2000.3744,2558.8160666666668,5.905583329166666,26.397262916666666,64.08333333333333
"Cardiff, UK",2016-01-31,3040.7705,2022.0425,2369.803408333333,8.763916358333333,28.59038633333333,19.708333333333332
"Cardiff, UK",2016-02-01,7499.9825,2145.6265,4400.806791666667,10.011832916666666,38.403564625,38.0
"Cardiff, UK",2016-02-02,7503.2705,2217.3805,4510.192166666667,6.72850005,30.14408370833333,71.58333333333333
